clip_id,split,label,q_skel,q_int,q_obj,q_po,valid_ratio
F_209_1_0_0_0_fight_1025_1376_w1,train,1,1.0,0.0,1.0,1.0,1.0
F_209_1_0_0_0_fight_1025_1376_w2,train,1,1.0,1.0,1.0,1.0,1.0
F_209_1_0_0_0_fight_1422_1487_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_209_1_0_0_0_fight_1422_1487_w1,train,1,1.0,0.875,1.0,1.0,1.0
F_209_1_0_0_0_fight_1920_1943_w0,train,1,1.0,0.8125,1.0,1.0,1.0
F_209_1_0_0_0_fight_2073_2131_w0,train,1,1.0,0.9375,1.0,1.0,1.0
F_209_1_0_0_0_fight_2193_2249_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_209_1_0_0_0_fight_2297_2400_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_209_1_0_0_0_fight_2297_2400_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_209_1_0_0_0_fight_2297_2400_w2,train,1,1.0,1.0,1.0,1.0,1.0
F_209_1_0_0_0_fight_2501_2689_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_209_1_0_0_0_fight_2501_2689_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_209_1_0_0_0_fight_2501_2689_w2,train,1,1.0,1.0,1.0,1.0,1.0
F_209_1_0_0_0_fight_2745_2880_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_209_1_0_0_0_fight_2745_2880_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_209_1_0_0_0_fight_2745_2880_w2,train,1,1.0,1.0,1.0,1.0,1.0
F_209_1_0_0_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
F_209_1_0_0_0_nonfight_1,train,0,0.96875,0.65625,1.0,0.96875,0.96875
F_209_1_0_0_0_nonfight_2,train,0,0.78125,0.09375,1.0,0.84375,0.84375
F_209_1_0_0_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
F_20_1_1_0_0_fight_48_257_w0,test,1,1.0,0.5625,1.0,1.0,1.0
F_20_1_1_0_0_fight_48_257_w1,test,1,0.1875,0.0,1.0,0.1875,0.1875
F_20_1_1_0_0_fight_48_257_w2,test,1,0.9375,0.03125,1.0,0.9375,0.9375
F_20_1_1_0_0_fight_266_480_w0,test,1,0.9375,0.0,1.0,0.9375,0.9375
F_20_1_1_0_0_fight_266_480_w1,test,1,0.96875,0.59375,1.0,0.96875,0.96875
F_20_1_1_0_0_fight_266_480_w2,test,1,1.0,0.8125,1.0,1.0,1.0
F_20_1_1_0_0_fight_960_1420_w0,test,1,1.0,0.90625,1.0,1.0,1.0
F_20_1_1_0_0_fight_960_1420_w1,test,1,1.0,0.84375,1.0,1.0,1.0
F_20_1_1_0_0_fight_960_1420_w2,test,1,1.0,1.0,1.0,1.0,1.0
F_20_1_1_0_0_nonfight_0,test,0,1.0,1.0,1.0,1.0,1.0
F_20_1_1_0_0_nonfight_1,test,0,1.0,1.0,1.0,1.0,1.0
F_20_1_1_0_0_nonfight_2,test,0,1.0,1.0,1.0,1.0,1.0
F_20_1_1_0_0_nonfight_3,test,0,1.0,0.78125,1.0,1.0,1.0
F_210_1_0_0_0_fight_16_480_w0,train,1,0.90625,0.375,1.0,0.90625,0.90625
F_210_1_0_0_0_fight_16_480_w1,train,1,0.625,0.03125,1.0,0.625,0.625
F_210_1_0_0_0_fight_16_480_w2,train,1,0.84375,0.1875,1.0,0.84375,0.84375
F_211_0_1_0_0_fight_960_1180_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_211_0_1_0_0_fight_960_1180_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_211_0_1_0_0_fight_960_1180_w2,train,1,1.0,0.40625,1.0,1.0,1.0
F_211_0_1_0_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
F_211_0_1_0_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
F_211_0_1_0_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
F_211_0_1_0_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
F_212_1_1_0_0_fight_211_294_w0,train,1,1.0,0.9375,1.0,1.0,1.0
F_212_1_1_0_0_fight_211_294_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_212_1_1_0_0_fight_841_874_w0,train,1,1.0,0.84375,1.0,1.0,1.0
F_212_1_1_0_0_fight_1078_1353_w0,train,1,1.0,0.375,1.0,1.0,1.0
F_212_1_1_0_0_fight_1078_1353_w1,train,1,1.0,0.0,1.0,1.0,1.0
F_212_1_1_0_0_fight_1078_1353_w2,train,1,0.65625,0.0,1.0,0.65625,0.65625
F_212_1_1_0_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
F_212_1_1_0_0_nonfight_1,train,0,0.0,0.0,1.0,0.0,0.0
F_212_1_1_0_0_nonfight_2,train,0,0.0,0.0,1.0,0.0,0.0
F_212_1_1_0_0_nonfight_3,train,0,1.0,0.625,1.0,1.0,1.0
F_213_0_1_0_0_fight_143_217_w0,test,1,1.0,1.0,1.0,1.0,1.0
F_213_0_1_0_0_fight_143_217_w1,test,1,1.0,1.0,1.0,1.0,1.0
F_213_0_1_0_0_fight_360_480_w0,test,1,1.0,1.0,1.0,1.0,1.0
F_213_0_1_0_0_fight_360_480_w1,test,1,0.96875,0.0,1.0,0.96875,0.96875
F_213_0_1_0_0_fight_360_480_w2,test,1,1.0,0.8125,1.0,1.0,1.0
F_213_0_1_0_0_nonfight_0,test,0,1.0,1.0,1.0,1.0,1.0
F_213_0_1_0_0_nonfight_1,test,0,1.0,1.0,1.0,1.0,1.0
F_213_0_1_0_0_nonfight_2,test,0,1.0,1.0,1.0,1.0,1.0
F_213_0_1_0_0_nonfight_3,test,0,1.0,1.0,1.0,1.0,1.0
F_214_1_0_0_0_fight_1099_1439_w0,train,1,0.0,0.0,1.0,0.0,0.0
F_214_1_0_0_0_fight_1099_1439_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_214_1_0_0_0_fight_1099_1439_w2,train,1,0.0,0.0,1.0,0.0,0.0
F_214_1_0_0_0_nonfight_0,train,0,0.96875,0.84375,1.0,0.96875,0.96875
F_214_1_0_0_0_nonfight_1,train,0,0.0,0.0,1.0,0.0,0.0
F_214_1_0_0_0_nonfight_2,train,0,1.0,0.0,1.0,1.0,1.0
F_214_1_0_0_0_nonfight_3,train,0,1.0,0.0,1.0,1.0,1.0
F_215_1_0_0_1_fight_682_1246_w0,train,1,1.0,0.0,1.0,1.0,1.0
F_215_1_0_0_1_fight_682_1246_w1,train,1,0.0,0.0,1.0,0.0,0.0
F_215_1_0_0_1_fight_682_1246_w2,train,1,0.03125,0.0,1.0,0.03125,0.03125
F_215_1_0_0_1_nonfight_0,train,0,0.0,0.0,1.0,0.0,0.0
F_215_1_0_0_1_nonfight_1,train,0,1.0,0.0,1.0,1.0,1.0
F_215_1_0_0_1_nonfight_2,train,0,0.0,0.0,1.0,0.0,0.0
F_215_1_0_0_1_nonfight_3,train,0,0.0625,0.0,1.0,0.0625,0.0625
F_21_0_0_0_0_fight_152_480_w0,train,1,0.375,0.0,0.46875,0.375,0.375
F_21_0_0_0_0_fight_152_480_w1,train,1,0.96875,0.40625,0.84375,0.8125,0.96875
F_21_0_0_0_0_fight_152_480_w2,train,1,1.0,0.6875,1.0,1.0,1.0
F_21_0_0_0_0_fight_1440_2404_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_21_0_0_0_0_fight_1440_2404_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_21_0_0_0_0_fight_1440_2404_w2,train,1,1.0,1.0,1.0,1.0,1.0
F_21_0_0_0_0_fight_2483_2728_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_21_0_0_0_0_fight_2483_2728_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_21_0_0_0_0_fight_2483_2728_w2,train,1,0.21875,0.0,0.90625,0.21875,0.21875
F_21_0_0_0_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
F_21_0_0_0_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
F_21_0_0_0_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
F_21_0_0_0_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
F_22_1_1_0_1_fight_1052_1398_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_22_1_1_0_1_fight_1052_1398_w1,train,1,1.0,0.9375,1.0,1.0,1.0
F_22_1_1_0_1_fight_1052_1398_w2,train,1,1.0,0.96875,1.0,1.0,1.0
F_22_1_1_0_1_fight_2379_2400_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_22_1_1_0_1_fight_3117_3784_w0,train,1,0.96875,0.9375,1.0,0.96875,0.96875
F_22_1_1_0_1_fight_3117_3784_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_22_1_1_0_1_fight_3117_3784_w2,train,1,1.0,1.0,1.0,1.0,1.0
F_22_1_1_0_1_fight_3964_4286_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_22_1_1_0_1_fight_3964_4286_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_22_1_1_0_1_fight_3964_4286_w2,train,1,1.0,1.0,1.0,1.0,1.0
F_22_1_1_0_1_fight_5587_5803_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_22_1_1_0_1_fight_5587_5803_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_22_1_1_0_1_fight_5587_5803_w2,train,1,1.0,1.0,1.0,1.0,1.0
F_22_1_1_0_1_fight_6240_6617_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_22_1_1_0_1_fight_6240_6617_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_22_1_1_0_1_fight_6240_6617_w2,train,1,1.0,1.0,1.0,1.0,1.0
F_22_1_1_0_1_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
F_22_1_1_0_1_nonfight_1,train,0,1.0,0.53125,1.0,1.0,1.0
F_22_1_1_0_1_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
F_22_1_1_0_1_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
F_23_0_0_0_0_fight_0_264_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_23_0_0_0_0_fight_0_264_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_23_0_0_0_0_fight_0_264_w2,train,1,1.0,0.6875,1.0,1.0,1.0
F_23_0_0_0_0_fight_275_369_w0,train,1,1.0,0.46875,1.0,1.0,1.0
F_23_0_0_0_0_fight_275_369_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_23_0_0_0_0_fight_683_960_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_23_0_0_0_0_fight_683_960_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_23_0_0_0_0_fight_683_960_w2,train,1,1.0,1.0,1.0,1.0,1.0
F_23_0_0_0_0_fight_1402_2114_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_23_0_0_0_0_fight_1402_2114_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_23_0_0_0_0_fight_1402_2114_w2,train,1,1.0,1.0,1.0,1.0,1.0
F_23_0_0_0_0_fight_2122_2400_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_23_0_0_0_0_fight_2122_2400_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_23_0_0_0_0_fight_2122_2400_w2,train,1,1.0,1.0,1.0,1.0,1.0
F_23_0_0_0_0_fight_2880_3057_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_23_0_0_0_0_fight_2880_3057_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_23_0_0_0_0_fight_2880_3057_w2,train,1,1.0,1.0,1.0,1.0,1.0
F_23_0_0_0_0_fight_3840_3885_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_23_0_0_0_0_fight_3886_4508_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_23_0_0_0_0_fight_3886_4508_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_23_0_0_0_0_fight_3886_4508_w2,train,1,1.0,1.0,1.0,1.0,1.0
F_23_0_0_0_0_fight_4540_4800_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_23_0_0_0_0_fight_4540_4800_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_23_0_0_0_0_fight_4540_4800_w2,train,1,1.0,1.0,1.0,1.0,1.0
F_23_0_0_0_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
F_23_0_0_0_0_nonfight_1,train,0,1.0,0.96875,0.96875,0.96875,1.0
F_23_0_0_0_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
F_23_0_0_0_0_nonfight_3,train,0,1.0,0.84375,1.0,1.0,1.0
F_24_1_0_0_0_fight_53_269_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_24_1_0_0_0_fight_53_269_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_24_1_0_0_0_fight_53_269_w2,train,1,1.0,1.0,1.0,1.0,1.0
F_24_1_0_0_0_fight_684_832_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_24_1_0_0_0_fight_684_832_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_24_1_0_0_0_fight_684_832_w2,train,1,1.0,1.0,1.0,1.0,1.0
F_24_1_0_0_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
F_24_1_0_0_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
F_24_1_0_0_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
F_24_1_0_0_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
F_25_1_2_0_0_fight_1042_1068_w0,train,1,1.0,0.1875,1.0,1.0,1.0
F_25_1_2_0_0_fight_1069_1494_w0,train,1,1.0,0.5,1.0,1.0,1.0
F_25_1_2_0_0_fight_1069_1494_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_25_1_2_0_0_fight_1069_1494_w2,train,1,1.0,0.9375,1.0,1.0,1.0
F_25_1_2_0_0_nonfight_0,train,0,1.0,0.0,1.0,1.0,1.0
F_25_1_2_0_0_nonfight_1,train,0,1.0,0.59375,1.0,1.0,1.0
F_25_1_2_0_0_nonfight_2,train,0,1.0,0.5625,1.0,1.0,1.0
F_25_1_2_0_0_nonfight_3,train,0,1.0,0.125,0.875,0.875,1.0
F_26_1_2_0_0_fight_0_226_w0,val,1,0.34375,0.0,0.46875,0.3125,0.4375
F_26_1_2_0_0_fight_0_226_w1,val,1,1.0,0.875,1.0,1.0,1.0
F_26_1_2_0_0_fight_0_226_w2,val,1,1.0,1.0,1.0,1.0,1.0
F_26_1_2_0_0_fight_240_480_w0,val,1,1.0,0.6875,0.96875,0.96875,1.0
F_26_1_2_0_0_fight_240_480_w1,val,1,1.0,0.8125,1.0,1.0,1.0
F_26_1_2_0_0_fight_240_480_w2,val,1,1.0,1.0,1.0,1.0,1.0
F_26_1_2_0_0_fight_728_1017_w0,val,1,1.0,0.96875,1.0,1.0,1.0
F_26_1_2_0_0_fight_728_1017_w1,val,1,1.0,1.0,1.0,1.0,1.0
F_26_1_2_0_0_fight_728_1017_w2,val,1,1.0,0.90625,1.0,1.0,1.0
F_26_1_2_0_0_fight_1253_1920_w0,val,1,0.5625,0.25,0.78125,0.625,0.625
F_26_1_2_0_0_fight_1253_1920_w1,val,1,1.0,0.21875,1.0,1.0,1.0
F_26_1_2_0_0_fight_1253_1920_w2,val,1,1.0,1.0,1.0,1.0,1.0
F_26_1_2_0_0_nonfight_0,val,0,1.0,0.6875,1.0,1.0,1.0
F_26_1_2_0_0_nonfight_1,val,0,0.96875,0.78125,1.0,1.0,1.0
F_26_1_2_0_0_nonfight_2,val,0,1.0,0.75,1.0,1.0,1.0
F_26_1_2_0_0_nonfight_3,val,0,1.0,1.0,1.0,1.0,1.0
F_27_0_2_0_0_fight_7_74_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_27_0_2_0_0_fight_7_74_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_27_0_2_0_0_fight_930_958_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_27_0_2_0_0_fight_959_1387_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_27_0_2_0_0_fight_959_1387_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_27_0_2_0_0_fight_959_1387_w2,train,1,1.0,1.0,1.0,1.0,1.0
F_27_0_2_0_0_fight_1618_1920_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_27_0_2_0_0_fight_1618_1920_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_27_0_2_0_0_fight_1618_1920_w2,train,1,1.0,1.0,1.0,1.0,1.0
F_27_0_2_0_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
F_27_0_2_0_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
F_27_0_2_0_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
F_27_0_2_0_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
F_28_0_0_0_0_fight_901_960_w0,test,1,1.0,1.0,1.0,1.0,1.0
F_28_0_0_0_0_fight_1714_1836_w0,test,1,1.0,1.0,1.0,1.0,1.0
F_28_0_0_0_0_fight_1714_1836_w1,test,1,1.0,0.65625,1.0,1.0,1.0
F_28_0_0_0_0_fight_1714_1836_w2,test,1,1.0,0.96875,1.0,1.0,1.0
F_28_0_0_0_0_fight_1920_1996_w0,test,1,1.0,0.125,1.0,1.0,1.0
F_28_0_0_0_0_fight_1920_1996_w1,test,1,1.0,0.15625,1.0,1.0,1.0
F_28_0_0_0_0_nonfight_0,test,0,1.0,0.8125,1.0,1.0,1.0
F_28_0_0_0_0_nonfight_1,test,0,1.0,1.0,1.0,1.0,1.0
F_28_0_0_0_0_nonfight_2,test,0,1.0,1.0,1.0,1.0,1.0
F_28_0_0_0_0_nonfight_3,test,0,1.0,1.0,1.0,1.0,1.0
F_29_1_2_0_0_fight_0_1920_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_29_1_2_0_0_fight_0_1920_w1,train,1,1.0,0.21875,1.0,1.0,1.0
F_29_1_2_0_0_fight_0_1920_w2,train,1,1.0,1.0,1.0,1.0,1.0
F_29_1_2_0_0_fight_2168_2400_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_29_1_2_0_0_fight_2168_2400_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_29_1_2_0_0_fight_2168_2400_w2,train,1,1.0,1.0,1.0,1.0,1.0
F_29_1_2_0_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
F_29_1_2_0_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
F_29_1_2_0_0_nonfight_2,train,0,1.0,0.90625,1.0,1.0,1.0
F_29_1_2_0_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
F_2_1_2_0_0_fight_60_480_w0,test,1,0.28125,0.03125,1.0,0.28125,0.28125
F_2_1_2_0_0_fight_60_480_w1,test,1,0.15625,0.0,1.0,0.25,0.25
F_2_1_2_0_0_fight_60_480_w2,test,1,0.0,0.0,1.0,0.0,0.0
F_2_1_2_0_0_fight_2880_3010_w0,test,1,1.0,0.21875,1.0,1.0,1.0
F_2_1_2_0_0_fight_2880_3010_w1,test,1,0.90625,0.25,1.0,0.90625,0.90625
F_2_1_2_0_0_fight_2880_3010_w2,test,1,0.5625,0.125,1.0,0.5625,0.5625
F_2_1_2_0_0_fight_3208_3315_w0,test,1,0.75,0.0625,1.0,0.75,0.75
F_2_1_2_0_0_fight_3208_3315_w1,test,1,0.28125,0.0,1.0,0.28125,0.28125
F_2_1_2_0_0_fight_3208_3315_w2,test,1,0.6875,0.4375,1.0,0.6875,0.6875
F_2_1_2_0_0_fight_6240_6517_w0,test,1,1.0,1.0,1.0,1.0,1.0
F_2_1_2_0_0_fight_6240_6517_w1,test,1,1.0,1.0,1.0,1.0,1.0
F_2_1_2_0_0_fight_6240_6517_w2,test,1,1.0,1.0,1.0,1.0,1.0
F_2_1_2_0_0_fight_6646_6720_w0,test,1,1.0,0.8125,1.0,1.0,1.0
F_2_1_2_0_0_fight_6646_6720_w1,test,1,1.0,1.0,1.0,1.0,1.0
F_2_1_2_0_0_nonfight_0,test,0,1.0,1.0,1.0,1.0,1.0
F_2_1_2_0_0_nonfight_1,test,0,1.0,1.0,1.0,1.0,1.0
F_2_1_2_0_0_nonfight_2,test,0,1.0,0.875,1.0,1.0,1.0
F_2_1_2_0_0_nonfight_3,test,0,1.0,1.0,1.0,1.0,1.0
F_30_1_0_0_0_fight_0_90_w0,train,1,1.0,0.9375,1.0,1.0,1.0
F_30_1_0_0_0_fight_0_90_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_30_1_0_0_0_fight_978_1440_w0,train,1,0.28125,0.0,1.0,0.28125,0.28125
F_30_1_0_0_0_fight_978_1440_w1,train,1,0.0,0.0,0.15625,0.0,0.0
F_30_1_0_0_0_fight_978_1440_w2,train,1,0.0,0.0,0.1875,0.0,0.0
F_30_1_0_0_0_nonfight_0,train,0,0.0,0.0,1.0,0.0,0.0
F_30_1_0_0_0_nonfight_1,train,0,0.4375,0.0,1.0,0.4375,0.4375
F_30_1_0_0_0_nonfight_2,train,0,0.25,0.0,1.0,0.25,0.25
F_30_1_0_0_0_nonfight_3,train,0,1.0,0.84375,1.0,1.0,1.0
F_31_0_0_0_1_fight_777_960_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_31_0_0_0_1_fight_777_960_w1,train,1,1.0,0.0,1.0,1.0,1.0
F_31_0_0_0_1_fight_777_960_w2,train,1,1.0,1.0,1.0,1.0,1.0
F_31_0_0_0_1_fight_1833_1948_w0,train,1,1.0,0.0625,1.0,1.0,1.0
F_31_0_0_0_1_fight_1833_1948_w1,train,1,0.75,0.03125,1.0,0.75,0.75
F_31_0_0_0_1_fight_1833_1948_w2,train,1,1.0,0.0,1.0,1.0,1.0
F_31_0_0_0_1_fight_2138_2195_w0,train,1,0.90625,0.0,1.0,0.90625,0.90625
F_31_0_0_0_1_fight_2880_3360_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_31_0_0_0_1_fight_2880_3360_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_31_0_0_0_1_fight_2880_3360_w2,train,1,1.0,0.96875,1.0,1.0,1.0
F_31_0_0_0_1_fight_3498_4265_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_31_0_0_0_1_fight_3498_4265_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_31_0_0_0_1_fight_3498_4265_w2,train,1,1.0,0.0625,1.0,1.0,1.0
F_31_0_0_0_1_fight_4320_4449_w0,train,1,0.90625,0.71875,1.0,0.90625,0.90625
F_31_0_0_0_1_fight_4320_4449_w1,train,1,1.0,0.0,1.0,1.0,1.0
F_31_0_0_0_1_fight_4320_4449_w2,train,1,1.0,0.125,1.0,1.0,1.0
F_31_0_0_0_1_fight_4800_5280_w0,train,1,1.0,0.0,1.0,1.0,1.0
F_31_0_0_0_1_fight_4800_5280_w1,train,1,1.0,0.0,1.0,1.0,1.0
F_31_0_0_0_1_fight_4800_5280_w2,train,1,1.0,1.0,1.0,1.0,1.0
F_31_0_0_0_1_fight_5574_5688_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_31_0_0_0_1_fight_5574_5688_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_31_0_0_0_1_fight_5574_5688_w2,train,1,1.0,1.0,1.0,1.0,1.0
F_31_0_0_0_1_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
F_31_0_0_0_1_nonfight_1,train,0,1.0,0.5,1.0,1.0,1.0
F_31_0_0_0_1_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
F_31_0_0_0_1_nonfight_3,train,0,1.0,0.0,1.0,1.0,1.0
F_32_1_0_0_0_fight_0_1440_w0,test,1,1.0,0.84375,1.0,1.0,1.0
F_32_1_0_0_0_fight_0_1440_w1,test,1,1.0,1.0,1.0,1.0,1.0
F_32_1_0_0_0_fight_0_1440_w2,test,1,1.0,1.0,1.0,1.0,1.0
F_32_1_0_0_0_fight_1466_2099_w0,test,1,1.0,1.0,1.0,1.0,1.0
F_32_1_0_0_0_fight_1466_2099_w1,test,1,1.0,0.78125,1.0,1.0,1.0
F_32_1_0_0_0_fight_1466_2099_w2,test,1,1.0,0.84375,1.0,1.0,1.0
F_32_1_0_0_0_fight_2400_3360_w0,test,1,1.0,1.0,1.0,1.0,1.0
F_32_1_0_0_0_fight_2400_3360_w1,test,1,1.0,1.0,1.0,1.0,1.0
F_32_1_0_0_0_fight_2400_3360_w2,test,1,1.0,1.0,1.0,1.0,1.0
F_32_1_0_0_0_fight_3840_4320_w0,test,1,1.0,1.0,1.0,1.0,1.0
F_32_1_0_0_0_fight_3840_4320_w1,test,1,1.0,1.0,1.0,1.0,1.0
F_32_1_0_0_0_fight_3840_4320_w2,test,1,1.0,1.0,1.0,1.0,1.0
F_32_1_0_0_0_fight_4864_5280_w0,test,1,1.0,1.0,1.0,1.0,1.0
F_32_1_0_0_0_fight_4864_5280_w1,test,1,1.0,1.0,1.0,1.0,1.0
F_32_1_0_0_0_fight_4864_5280_w2,test,1,1.0,1.0,1.0,1.0,1.0
F_32_1_0_0_0_nonfight_0,test,0,1.0,1.0,1.0,1.0,1.0
F_32_1_0_0_0_nonfight_1,test,0,1.0,1.0,1.0,1.0,1.0
F_32_1_0_0_0_nonfight_2,test,0,1.0,0.5625,1.0,1.0,1.0
F_32_1_0_0_0_nonfight_3,test,0,1.0,1.0,1.0,1.0,1.0
F_33_0_2_0_0_fight_712_1069_w0,test,1,1.0,1.0,1.0,1.0,1.0
F_33_0_2_0_0_fight_712_1069_w1,test,1,1.0,1.0,1.0,1.0,1.0
F_33_0_2_0_0_fight_712_1069_w2,test,1,1.0,1.0,1.0,1.0,1.0
F_33_0_2_0_0_nonfight_0,test,0,1.0,1.0,1.0,1.0,1.0
F_33_0_2_0_0_nonfight_1,test,0,1.0,0.96875,1.0,1.0,1.0
F_33_0_2_0_0_nonfight_2,test,0,1.0,1.0,1.0,1.0,1.0
F_33_0_2_0_0_nonfight_3,test,0,1.0,1.0,1.0,1.0,1.0
F_34_1_2_0_0_fight_0_374_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_34_1_2_0_0_fight_0_374_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_34_1_2_0_0_fight_0_374_w2,train,1,1.0,1.0,1.0,1.0,1.0
F_34_1_2_0_0_fight_849_960_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_34_1_2_0_0_fight_849_960_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_34_1_2_0_0_fight_849_960_w2,train,1,1.0,1.0,1.0,1.0,1.0
F_34_1_2_0_0_fight_1180_1740_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_34_1_2_0_0_fight_1180_1740_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_34_1_2_0_0_fight_1180_1740_w2,train,1,1.0,1.0,1.0,1.0,1.0
F_34_1_2_0_0_nonfight_0,train,0,0.75,0.6875,0.90625,0.84375,0.84375
F_34_1_2_0_0_nonfight_1,train,0,1.0,0.8125,1.0,1.0,1.0
F_34_1_2_0_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
F_34_1_2_0_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
F_35_1_2_0_0_fight_3338_3360_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_35_1_2_0_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
F_35_1_2_0_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
F_35_1_2_0_0_nonfight_2,train,0,1.0,0.875,1.0,1.0,1.0
